id,year,name,date,position,game_id,posteam,ATT,COMP,FUM,HIT,INT,LONG,LST,PAT_Attempt,PAT_Made,PAT_percent,RATT,REC,RECTD,RECYDS,RTD,RYDS,SACK,TD,TGTS,YDS,attempt,long,longest,med,percent,short
00-0010346,2015,P.Manning,20150913,QB,2015091309,DEN,330.0,198.0,0.0,44.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,2249.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0010373,2009,O.Mare,20090913,RB,2009091311,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,538.0,5.0,12.666666666666666,19.0
00-0010373,2010,O.Mare,20100912,K,2010091211,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,535.0,5.0,9.666666666666668,19.0
00-0010373,2011,O.Mare,20110911,RB,2011091109,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,44.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,549.0,8.0,10.266666666666666,14.0
00-0010373,2012,O.Mare,20121216,K,2012121600,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,97.0,1.0,1.8,5.0
00-0010500,2009,D.Mason,20090913,WR,2009091301,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,7.0,1028.0,0.0,2.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0010500,2010,D.Mason,20100913,WR,2010091300,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,7.0,802.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0010500,2011,D.Mason,20110911,WR,2011091112,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,170.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0010609,2009,B.Maynard,20091206,RB,2009120602,CHI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011022,2009,D.McNabb,20090913,QB,2009091302,PHI,441.0,267.0,3.0,45.0,9.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,2.0,155.0,36.0,22.0,1.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011022,2010,D.McNabb,20100912,QB,2010091212,WAS,471.0,275.0,3.0,79.0,15.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,158.0,37.0,16.0,0.0,3377.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011022,2011,D.McNabb,20110911,QB,2011091111,MIN,156.0,94.0,1.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,61.0,16.0,4.0,0.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011626,2009,B.Moorman,20090927,RB,2009092709,BUF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011626,2010,B.Moorman,20101010,RB,2010101000,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011641,2009,S.Morey,20091018,RB,2009101809,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011754,2009,R.Moss,20090914,WR,2009091400,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,13.0,1266.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011754,2010,R.Moss,20100912,WR,2010091202,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,393.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011754,2012,R.Moss,20120909,WR,2012090909,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,434.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011795,2009,M.Muhammad,20090913,WR,2009091302,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,609.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0011970,2009,J.Nedney,20090913,K,2009091309,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,569.0,4.0,9.5,11.0
00-0011970,2010,J.Nedney,20100912,K,2010091211,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,326.0,1.0,6.0,8.0
00-0012023,2009,J.Nesbit,20091004,RB,2009100409,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0012478,2009,T.Owens,20090914,WR,2009091400,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,6.0,829.0,1.0,54.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0012478,2010,T.Owens,20100912,WR,2010091202,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,12.0,998.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0013694,2009,T.Richardson,20090913,RB,2009091305,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,48.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0013694,2010,T.Richardson,20100913,WR,2010091300,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,31.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0014655,2009,M.Sellers,20090920,WR,2009092008,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,176.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0014655,2010,M.Sellers,20100912,WR,2010091212,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,226.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0014655,2011,M.Sellers,20111002,RB,2011100206,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015194,2009,H.Smith,20090913,RB,2009091310,WAS,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015601,2009,A.Stecker,20091102,WR,2009110200,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,34.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015754,2009,B.Stokley,20090913,WR,2009091303,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,327.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015754,2010,B.Stokley,20101003,WR,2010100307,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,354.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015754,2011,B.Stokley,20110919,RB,2011091900,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015754,2012,B.Stokley,20120909,WR,2012090912,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,544.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015754,2013,B.Stokley,20130905,WR,2013090500,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,115.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0015784,2009,M.Stover,20091025,RB,2009102505,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,286.0,2.0,3.6666666666666665,7.0
00-0016098,2009,F.Taylor,20090914,RB,2009091400,NE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,2.0,0.0,17.0,5.0,269.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0016098,2010,F.Taylor,20100912,RB,2010091202,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,6.0,0.0,193.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0016689,2010,M.Turk,20100919,WR,2010091900,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0016689,2011,M.Turk,20110925,RB,2011092500,JAC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0016919,2009,A.Vinatieri,20090913,RB,2009091306,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,214.0,2.0,4.5,5.0
00-0016919,2010,A.Vinatieri,20100912,K,2010091203,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,565.0,9.0,11.5,16.0
00-0016919,2011,A.Vinatieri,20110911,RB,2011091102,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,586.0,8.0,11.8,13.0
00-0016919,2012,A.Vinatieri,20120909,RB,2012090900,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,647.0,8.0,11.016666666666666,13.0
00-0016919,2013,A.Vinatieri,20130908,RB,2013090805,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,661.0,15.0,11.75,15.0
00-0016919,2014,A.Vinatieri,20140907,K,2014090712,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,616.0,7.0,13.666666666666666,20.0
00-0016919,2015,A.Vinatieri,20150913,RB,2015091304,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,669.0,8.0,11.0,13.0
00-0016919,2016,A.Vinatieri,20160911,K,2016091111,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,736.0,10.0,12.5,10.0
00-0016919,2017,A.Vinatieri,20170910,K,2017091009,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,672.0,6.0,13.1,18.0
00-0016919,2018,A.Vinatieri,20180909,K,2018090902,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,43.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,640.0,5.0,10.916666666666668,14.0
00-0016960,2009,M.Vrabel,20091011,WR,2009101104,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0016960,2010,M.Vrabel,20101017,WR,2010101704,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0017162,2009,H.Ward,20090910,WR,2009091000,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,6.0,1167.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0017162,2010,H.Ward,20100912,WR,2010091209,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,5.0,755.0,0.0,-2.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0017162,2011,H.Ward,20110911,WR,2011091100,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,381.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0017200,2009,K.Warner,20090913,QB,2009091309,ARI,514.0,340.0,1.0,70.0,14.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,20.0,24.0,29.0,0.0,3758.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0017915,2009,R.Williams,20090913,RB,2009091300,MIA,1.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,242.0,35.0,2.0,264.0,11.0,1123.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0017915,2010,R.Williams,20100912,RB,2010091201,MIA,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,159.0,19.0,1.0,141.0,2.0,673.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0017915,2011,R.Williams,20110911,RB,2011091100,BAL,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,108.0,13.0,0.0,83.0,2.0,444.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0018227,2015,C.Woodson,20151224,WR,2015122400,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0018956,2013,B.Meester,20131222,WR,2013122204,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0018958,2009,L.Coles,20090913,WR,2009091303,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,5.0,514.0,0.0,10.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019041,2009,B.Volek,20091129,WR,2009112909,SD,31.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-3.0,1.0,1.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019041,2010,B.Volek,20100919,WR,2010091913,SD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019041,2011,B.Volek,20111211,WR,2011121112,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019100,2009,B.Hoover,20091011,RB,2009101102,CAR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,1.0,23.0,1.0,52.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019127,2009,T.Yoder,20091026,RB,2009102600,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019135,2009,D.Kreider,20090913,WR,2009091309,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019281,2009,M.Furrey,20090913,WR,2009091304,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,170.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019310,2009,R.Lindell,20090914,K,2009091400,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,628.0,6.0,13.0,21.0
00-0019310,2010,R.Lindell,20100912,K,2010091201,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,534.0,2.0,7.75,12.0
00-0019310,2011,R.Lindell,20110911,K,2011091104,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,304.0,5.0,7.25,8.0
00-0019310,2012,R.Lindell,20120909,RB,2012090902,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,573.0,6.0,11.75,14.0
00-0019310,2013,R.Lindell,20130908,K,2013090807,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,687.0,4.0,12.166666666666666,15.0
00-0019457,2009,A.Becht,20090913,RB,2009091309,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,61.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019457,2011,A.Becht,20111127,RB,2011112711,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019484,2009,S.Morris,20090914,RB,2009091400,NE,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,19.0,1.0,180.0,2.0,319.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019484,2010,S.Morris,20100912,RB,2010091202,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,77.0,0.0,56.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019484,2011,S.Morris,20111217,RB,2011121700,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,13.0,0.0,98.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019502,2009,M.Tauscher,20091207,RB,2009120700,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019536,2009,S.Graham,20090913,RB,2009091303,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,547.0,3.0,11.8,18.0
00-0019536,2010,S.Graham,20101017,RB,2010101705,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,272.0,1.0,8.0,11.0
00-0019536,2011,S.Graham,20111120,RB,2011112002,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,115.0,2.0,1.8,4.0
00-0019536,2012,S.Graham,20120909,K,2012090903,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,701.0,7.0,12.600000000000001,20.0
00-0019536,2013,S.Graham,20131222,K,2013122201,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,1.0,1.0,1.0
00-0019536,2014,S.Graham,20140907,K,2014090700,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,46.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,545.0,3.0,9.5,15.0
00-0019536,2015,S.Graham,20151129,K,2015112901,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,236.0,2.0,4.166666666666666,6.0
00-0019559,2009,C.Pennington,20090913,QB,2009091300,MIA,73.0,51.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019559,2010,C.Pennington,20101114,RB,2010111400,MIA,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019587,2009,T.Smith,20091108,WR,2009110808,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2009,T.Brady,20090914,QB,2009091400,NE,564.0,371.0,0.0,65.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,55.0,16.0,30.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2010,T.Brady,20100912,QB,2010091202,NE,491.0,324.0,1.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,42.0,25.0,36.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2011,T.Brady,20110912,QB,2011091200,NE,607.0,401.0,2.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.0,119.0,32.0,40.0,0.0,5239.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2012,T.Brady,20120909,QB,2012090904,NE,631.0,400.0,1.0,65.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,38.0,27.0,35.0,0.0,4799.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2013,T.Brady,20130908,QB,2013090800,NE,623.0,379.0,3.0,75.0,11.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,37.0,39.0,26.0,0.0,4342.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2014,T.Brady,20140907,QB,2014090705,NE,579.0,374.0,1.0,69.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,75.0,21.0,34.0,0.0,4109.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2015,T.Brady,20150910,QB,2015091000,NE,624.0,402.0,1.0,94.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,36.0,3.0,69.0,38.0,38.0,1.0,4770.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2016,T.Brady,20161009,QB,2016100901,NE,428.0,291.0,1.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,74.0,15.0,28.0,0.0,3554.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2017,T.Brady,20170907,QB,2017090700,NE,577.0,384.0,1.0,83.0,7.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,39.0,35.0,34.0,0.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019596,2018,T.Brady,20180909,QB,2018090905,NE,568.0,375.0,0.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,6.0,2.0,43.0,21.0,29.0,1.0,4355.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0019599,2009,M.Bulger,20090913,QB,2009091311,STL,245.0,140.0,2.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,14.0,5.0,0.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0
